order_id,order_date,region,category,customer_id,units,gross_sales,discount,refunds,cost
812,2025-06-28,South,Technology,401,1,120.0,0.0,0.0,69.6
813,2025-10-20,West,Home,222,5,225.0,11.25,0.0,130.5
814,2025-12-30,North,Home,245,1,25.0,3.75,0.0,14.5
815,2025-09-27,East,Technology,337,4,320.0,16.0,0.0,185.6
816,2025-12-04,East,Home,7,5,400.0,20.0,0.0,232.0
817,2025-05-24,North,Technology,99,2,90.0,4.5,0.0,52.2
818,2025-03-06,East,Technology,27,4,180.0,9.0,0.0,104.4
819,2025-05-19,North,Office,224,4,480.0,24.0,0.0,278.4
820,2025-05-11,South,Technology,252,2,90.0,0.0,0.0,52.2
821,2025-11-18,East,Office,235,2,50.0,0.0,50.0,29.0
822,2025-04-25,North,Technology,360,1,25.0,3.75,0.0,14.5
823,2025-07-20,South,Technology,298,4,100.0,0.0,0.0,58.0
824,2025-10-19,North,Office,433,1,80.0,4.0,0.0,46.4
825,2025-06-03,East,Office,28,2,240.0,12.0,0.0,139.2
826,2025-10-10,West,Home,128,3,360.0,54.0,0.0,208.8
827,2025-11-14,South,Office,383,3,135.0,0.0,0.0,78.3
828,2025-11-28,West,Home,135,1,25.0,0.0,0.0,14.5
829,2025-07-26,West,Technology,200,1,45.0,6.75,0.0,26.1
830,2025-07-06,East,Office,144,4,180.0,27.0,0.0,104.4
831,2025-12-12,South,Home,104,3,75.0,11.25,0.0,43.5
832,2025-08-22,South,Home,271,2,90.0,4.5,0.0,52.2
833,2025-08-08,South,Home,162,3,240.0,12.0,0.0,139.2
834,2025-04-29,South,Office,184,4,180.0,9.0,0.0,104.4
835,2025-04-03,South,Technology,351,4,480.0,72.0,0.0,278.4
836,2025-05-28,North,Home,348,1,45.0,2.25,0.0,26.1
837,2025-02-26,West,Home,182,5,125.0,18.75,0.0,72.5
838,2025-08-06,North,Office,357,5,225.0,11.25,0.0,130.5
839,2025-08-29,South,Office,304,5,400.0,0.0,0.0,232.0
840,2025-09-24,North,Office,163,5,125.0,18.75,0.0,72.5
841,2025-06-02,North,Technology,216,3,360.0,54.0,0.0,208.8
842,2025-03-16,West,Office,384,2,240.0,36.0,0.0,139.2
843,2025-05-27,West,Technology,429,2,90.0,13.5,0.0,52.2
844,2025-06-08,East,Technology,70,5,400.0,60.0,0.0,232.0
845,2025-08-24,South,Office,165,2,90.0,13.5,0.0,52.2
846,2025-03-18,West,Office,289,5,125.0,18.75,0.0,72.5
847,2025-12-28,West,Home,337,2,160.0,0.0,0.0,92.8
848,2025-06-20,South,Technology,231,2,240.0,36.0,0.0,139.2
849,2025-01-02,North,Technology,45,4,480.0,0.0,0.0,278.4
850,2025-04-25,North,Home,126,1,80.0,0.0,0.0,46.4
851,2025-12-21,North,Office,441,3,360.0,54.0,0.0,208.8
852,2025-03-05,West,Home,439,1,25.0,0.0,0.0,14.5
853,2025-06-21,East,Home,396,4,320.0,0.0,0.0,185.6
854,2025-10-04,North,Technology,404,3,75.0,0.0,0.0,43.5
855,2025-09-04,South,Home,45,4,320.0,0.0,0.0,185.6
856,2025-06-21,North,Home,287,3,75.0,11.25,0.0,43.5
857,2025-12-14,North,Office,361,1,80.0,4.0,76.0,46.4
858,2025-07-25,North,Technology,55,2,50.0,2.5,0.0,29.0
859,2025-06-24,West,Office,436,4,180.0,27.0,0.0,104.4
860,2025-08-19,East,Technology,108,2,240.0,0.0,0.0,139.2
861,2025-01-12,West,Office,461,2,160.0,0.0,160.0,92.8
862,2025-07-19,East,Office,211,1,45.0,2.25,0.0,26.1
863,2025-05-19,East,Technology,364,2,240.0,12.0,0.0,139.2
864,2025-03-24,East,Home,63,1,120.0,0.0,120.0,69.6
865,2025-03-05,West,Technology,180,2,240.0,12.0,0.0,139.2
866,2025-07-02,North,Home,23,4,480.0,24.0,456.0,278.4
867,2025-04-27,West,Technology,89,3,75.0,11.25,63.75,43.5
868,2025-06-03,South,Home,311,2,90.0,0.0,0.0,52.2
869,2025-01-22,West,Technology,214,4,480.0,24.0,0.0,278.4
870,2025-10-04,North,Office,466,1,80.0,4.0,0.0,46.4
871,2025-11-24,East,Technology,223,1,80.0,0.0,0.0,46.4
872,2025-09-28,East,Home,289,1,25.0,1.25,0.0,14.5
873,2025-02-18,North,Technology,496,1,120.0,0.0,0.0,69.6
874,2025-07-05,South,Home,84,2,160.0,8.0,0.0,92.8
875,2025-05-01,North,Home,460,3,360.0,18.0,0.0,208.8
876,2025-12-29,West,Home,416,5,225.0,11.25,0.0,130.5
877,2025-12-31,East,Office,130,1,45.0,0.0,0.0,26.1
878,2025-05-06,North,Home,275,1,80.0,12.0,0.0,46.4
879,2025-05-01,South,Technology,125,4,180.0,9.0,0.0,104.4
880,2025-09-01,East,Home,247,3,240.0,36.0,0.0,139.2
881,2025-12-17,South,Technology,181,5,600.0,90.0,0.0,348.0
882,2025-05-19,South,Office,224,5,400.0,0.0,0.0,232.0
883,2025-11-01,East,Technology,214,2,160.0,8.0,0.0,92.8
884,2025-07-10,North,Home,108,1,25.0,0.0,0.0,14.5
885,2025-03-01,East,Office,76,5,125.0,18.75,0.0,72.5
886,2025-10-17,South,Office,287,1,25.0,0.0,0.0,14.5
887,2025-12-20,North,Office,354,2,50.0,0.0,0.0,29.0
888,2025-07-05,West,Home,51,3,135.0,20.25,0.0,78.3
889,2025-11-02,West,Technology,435,5,400.0,0.0,0.0,232.0
890,2025-07-27,West,Home,296,3,75.0,3.75,0.0,43.5
891,2025-04-14,South,Office,138,4,480.0,72.0,0.0,278.4
892,2025-11-09,South,Technology,35,4,320.0,0.0,0.0,185.6
893,2025-07-29,East,Technology,435,3,75.0,11.25,0.0,43.5
894,2025-09-04,South,Home,86,2,50.0,7.5,0.0,29.0
895,2025-08-25,East,Office,220,4,100.0,15.0,0.0,58.0
896,2025-01-29,South,Office,89,3,75.0,11.25,0.0,43.5
897,2025-06-23,South,Home,102,1,120.0,6.0,0.0,69.6
898,2025-05-31,West,Home,487,3,240.0,12.0,0.0,139.2
899,2025-05-18,North,Home,202,5,225.0,11.25,0.0,130.5
900,2025-04-08,North,Technology,385,2,240.0,12.0,0.0,139.2
901,2025-02-27,North,Office,170,1,25.0,3.75,0.0,14.5
902,2025-10-01,East,Technology,192,4,180.0,0.0,0.0,104.4
903,2025-07-17,West,Office,199,1,45.0,2.25,0.0,26.1
904,2025-10-22,North,Technology,199,3,135.0,0.0,0.0,78.3
905,2025-06-17,South,Technology,56,5,400.0,60.0,0.0,232.0
906,2025-04-30,North,Technology,352,1,80.0,4.0,0.0,46.4
907,2025-04-01,East,Technology,226,2,240.0,0.0,0.0,139.2
908,2025-06-20,North,Technology,443,2,160.0,8.0,0.0,92.8
909,2025-10-24,East,Technology,248,1,25.0,3.75,0.0,14.5
910,2025-11-17,North,Technology,9,1,80.0,0.0,0.0,46.4
911,2025-02-27,North,Home,28,5,400.0,0.0,0.0,232.0
912,2025-09-05,East,Home,83,2,50.0,0.0,0.0,29.0
913,2025-11-02,South,Office,95,3,75.0,0.0,0.0,43.5
914,2025-11-02,East,Technology,403,5,400.0,60.0,0.0,232.0
915,2025-01-22,East,Home,171,4,480.0,0.0,0.0,278.4
916,2025-07-11,West,Home,394,3,240.0,36.0,0.0,139.2
917,2025-04-28,East,Home,248,2,90.0,4.5,0.0,52.2
918,2025-09-07,West,Technology,466,3,240.0,12.0,0.0,139.2
919,2025-06-01,East,Technology,266,5,225.0,33.75,0.0,130.5
920,2025-12-24,West,Office,44,1,25.0,1.25,0.0,14.5
921,2025-12-02,East,Technology,251,5,125.0,0.0,0.0,72.5
922,2025-04-25,West,Home,280,4,480.0,72.0,0.0,278.4
923,2025-10-09,East,Office,321,3,75.0,11.25,0.0,43.5
924,2025-10-01,West,Office,189,4,100.0,5.0,0.0,58.0
925,2025-08-24,South,Home,259,1,80.0,12.0,0.0,46.4
926,2025-08-31,West,Technology,447,3,135.0,20.25,0.0,78.3
927,2025-06-14,South,Home,303,5,125.0,6.25,0.0,72.5
928,2025-09-16,North,Technology,382,5,125.0,6.25,0.0,72.5
929,2025-01-09,South,Office,128,5,400.0,20.0,0.0,232.0
930,2025-08-17,East,Home,68,5,125.0,0.0,0.0,72.5
931,2025-06-17,South,Home,21,3,135.0,6.75,0.0,78.3
932,2025-08-02,South,Home,393,2,50.0,0.0,0.0,29.0
933,2025-12-25,North,Office,219,2,240.0,0.0,0.0,139.2
934,2025-07-07,West,Office,359,1,80.0,12.0,0.0,46.4
935,2025-03-05,South,Home,414,2,160.0,24.0,0.0,92.8
936,2025-09-16,West,Office,99,1,25.0,1.25,0.0,14.5
937,2025-12-01,North,Technology,404,1,80.0,4.0,0.0,46.4
938,2025-12-13,North,Home,383,1,80.0,4.0,0.0,46.4
939,2025-11-27,East,Office,90,3,360.0,54.0,0.0,208.8
940,2025-12-08,West,Technology,100,5,400.0,20.0,0.0,232.0
941,2025-03-12,South,Technology,356,4,320.0,0.0,0.0,185.6
942,2025-06-02,South,Technology,44,5,225.0,0.0,0.0,130.5
943,2025-11-25,South,Technology,244,4,180.0,9.0,171.0,104.4
944,2025-12-11,North,Home,98,2,50.0,2.5,0.0,29.0
945,2025-09-03,North,Technology,356,5,125.0,18.75,0.0,72.5
946,2025-10-25,East,Technology,158,5,125.0,6.25,0.0,72.5
947,2025-08-11,West,Home,261,2,160.0,24.0,0.0,92.8
948,2025-01-30,North,Home,126,1,25.0,1.25,0.0,14.5
949,2025-05-17,East,Home,471,4,180.0,9.0,0.0,104.4
950,2025-04-17,West,Office,395,2,50.0,2.5,0.0,29.0
951,2025-06-03,South,Technology,376,5,400.0,20.0,380.0,232.0
952,2025-11-05,South,Office,212,4,180.0,9.0,0.0,104.4
953,2025-02-02,North,Home,93,5,125.0,0.0,0.0,72.5
954,2025-01-23,West,Home,367,1,45.0,6.75,0.0,26.1
955,2025-05-21,South,Home,443,5,600.0,90.0,0.0,348.0
956,2025-07-15,North,Home,450,2,50.0,7.5,42.5,29.0
957,2025-04-02,North,Office,163,2,50.0,0.0,0.0,29.0
958,2025-03-02,West,Office,184,4,100.0,0.0,0.0,58.0
959,2025-05-14,East,Technology,202,3,135.0,20.25,114.75,78.3
960,2025-02-23,West,Home,339,4,480.0,0.0,0.0,278.4
961,2025-12-02,East,Technology,96,4,180.0,9.0,0.0,104.4
962,2025-06-26,South,Technology,59,3,135.0,20.25,0.0,78.3
963,2025-05-18,West,Home,59,1,120.0,6.0,0.0,69.6
964,2025-08-19,South,Home,337,1,120.0,18.0,0.0,69.6
965,2025-06-06,North,Technology,144,5,125.0,18.75,0.0,72.5
966,2025-11-18,East,Office,192,2,90.0,0.0,0.0,52.2
967,2025-10-03,West,Office,364,1,45.0,6.75,0.0,26.1
968,2025-12-22,East,Home,480,4,480.0,24.0,0.0,278.4
969,2025-04-11,East,Technology,344,2,160.0,0.0,0.0,92.8
970,2025-12-08,West,Office,400,5,600.0,90.0,0.0,348.0
971,2025-12-16,North,Home,438,2,90.0,0.0,0.0,52.2
972,2025-06-05,West,Technology,415,1,45.0,6.75,0.0,26.1
973,2025-05-26,South,Office,491,5,600.0,30.0,0.0,348.0
974,2025-01-12,West,Home,189,5,225.0,33.75,0.0,130.5
975,2025-05-08,South,Technology,189,4,480.0,72.0,0.0,278.4
976,2025-02-19,South,Office,449,5,225.0,0.0,0.0,130.5
977,2025-02-27,West,Technology,441,5,400.0,0.0,0.0,232.0
978,2025-02-20,West,Office,64,3,135.0,0.0,0.0,78.3
979,2025-11-01,West,Home,144,1,45.0,0.0,0.0,26.1
980,2025-11-08,North,Office,105,1,120.0,6.0,0.0,69.6
981,2025-01-10,South,Office,313,3,360.0,54.0,0.0,208.8
982,2025-06-12,East,Technology,476,3,135.0,6.75,0.0,78.3
983,2025-10-30,West,Technology,192,2,50.0,2.5,0.0,29.0
984,2025-04-03,South,Office,48,2,90.0,0.0,0.0,52.2
985,2025-07-27,South,Technology,78,3,135.0,0.0,0.0,78.3
986,2025-07-17,West,Office,148,2,50.0,0.0,0.0,29.0
987,2025-03-27,West,Office,92,3,360.0,18.0,342.0,208.8
988,2025-06-10,East,Office,122,4,180.0,9.0,0.0,104.4
989,2025-03-27,South,Home,216,1,25.0,3.75,0.0,14.5
990,2025-11-19,South,Technology,89,2,90.0,13.5,0.0,52.2
991,2025-05-16,South,Home,229,2,90.0,0.0,0.0,52.2
992,2025-01-04,North,Office,179,3,75.0,11.25,0.0,43.5
993,2025-05-23,North,Home,174,3,135.0,20.25,0.0,78.3
994,2025-05-08,South,Home,279,4,320.0,48.0,0.0,185.6
995,2025-03-17,North,Home,400,2,90.0,13.5,0.0,52.2
996,2025-12-22,North,Home,482,5,600.0,30.0,570.0,348.0
997,2025-08-02,East,Technology,225,1,80.0,12.0,0.0,46.4
998,2025-07-10,South,Office,3,4,320.0,16.0,0.0,185.6
999,2025-02-14,West,Technology,275,4,180.0,27.0,0.0,104.4
1000,2025-08-10,East,Home,358,3,360.0,54.0,0.0,208.8
1001,2025-08-25,East,Technology,383,1,25.0,3.75,0.0,14.5
1002,2025-08-07,North,Technology,353,4,100.0,5.0,0.0,58.0
1003,2025-04-22,West,Home,479,4,480.0,72.0,0.0,278.4
1004,2025-07-22,West,Office,298,3,360.0,18.0,0.0,208.8
1005,2025-03-01,West,Technology,1,2,90.0,13.5,0.0,52.2
1006,2025-05-14,North,Office,260,4,320.0,16.0,0.0,185.6
1007,2025-11-07,East,Technology,479,1,45.0,2.25,0.0,26.1
1008,2025-11-21,South,Office,262,1,120.0,0.0,0.0,69.6
1009,2025-01-23,East,Home,384,4,180.0,27.0,0.0,104.4
1010,2025-12-30,East,Technology,351,4,180.0,9.0,0.0,104.4
1011,2025-12-18,East,Office,414,1,120.0,6.0,0.0,69.6
1012,2025-01-30,East,Technology,339,2,90.0,4.5,0.0,52.2
1013,2025-02-21,East,Home,372,4,180.0,9.0,0.0,104.4
1014,2025-09-09,North,Home,51,4,480.0,24.0,0.0,278.4
1015,2025-04-06,South,Home,213,3,135.0,20.25,0.0,78.3
1016,2025-08-29,South,Home,295,4,100.0,15.0,0.0,58.0
1017,2025-11-30,South,Home,296,3,135.0,20.25,0.0,78.3
1018,2025-07-02,North,Home,377,2,90.0,4.5,0.0,52.2
1019,2025-07-04,East,Office,142,5,225.0,0.0,0.0,130.5
1020,2025-07-30,East,Technology,17,2,90.0,4.5,0.0,52.2
1021,2025-02-02,North,Home,269,4,180.0,0.0,0.0,104.4
1022,2025-07-18,West,Technology,137,5,400.0,0.0,0.0,232.0
1023,2025-11-03,West,Office,221,4,320.0,16.0,0.0,185.6
1024,2025-03-18,North,Office,378,4,480.0,24.0,0.0,278.4
1025,2025-05-08,South,Office,452,4,100.0,0.0,0.0,58.0
1026,2025-01-15,South,Technology,9,1,80.0,0.0,0.0,46.4
1027,2025-02-28,West,Home,186,4,180.0,27.0,0.0,104.4
1028,2025-01-26,North,Technology,457,5,125.0,6.25,0.0,72.5
1029,2025-03-19,East,Technology,316,3,360.0,0.0,0.0,208.8
1030,2025-07-13,North,Home,132,5,125.0,0.0,125.0,72.5
1031,2025-04-02,South,Home,190,2,90.0,0.0,0.0,52.2
1032,2025-07-13,South,Technology,382,2,90.0,4.5,0.0,52.2
1033,2025-12-05,North,Home,231,2,90.0,0.0,0.0,52.2
1034,2025-07-23,East,Home,249,5,225.0,11.25,0.0,130.5
1035,2025-04-17,North,Office,468,4,100.0,5.0,0.0,58.0
1036,2025-07-04,West,Technology,452,2,240.0,0.0,0.0,139.2
1037,2025-02-05,West,Technology,449,4,480.0,0.0,0.0,278.4
1038,2025-11-14,North,Home,500,3,135.0,20.25,0.0,78.3
1039,2025-07-11,South,Technology,252,5,125.0,18.75,0.0,72.5
1040,2025-11-03,West,Home,71,5,400.0,20.0,0.0,232.0
1041,2025-08-03,East,Office,254,1,45.0,6.75,0.0,26.1
1042,2025-09-15,East,Home,441,3,135.0,0.0,0.0,78.3
1043,2025-05-23,West,Office,4,5,225.0,33.75,0.0,130.5
1044,2025-06-19,West,Technology,141,1,80.0,0.0,80.0,46.4
1045,2025-10-23,East,Home,296,2,90.0,13.5,0.0,52.2
1046,2025-06-08,West,Technology,400,3,360.0,18.0,0.0,208.8
1047,2025-04-29,East,Technology,380,3,75.0,11.25,0.0,43.5
1048,2025-01-15,West,Office,69,2,50.0,7.5,0.0,29.0
1049,2025-05-08,West,Home,104,3,240.0,36.0,204.0,139.2
1050,2025-02-25,South,Technology,46,5,400.0,20.0,0.0,232.0
1051,2025-10-08,West,Office,256,3,135.0,20.25,114.75,78.3
1052,2025-07-27,North,Technology,354,5,225.0,11.25,0.0,130.5
1053,2025-10-12,North,Technology,220,4,180.0,0.0,0.0,104.4
1054,2025-11-23,East,Office,449,4,180.0,0.0,0.0,104.4
1055,2025-07-27,North,Technology,226,2,90.0,4.5,0.0,52.2
1056,2025-03-25,West,Office,223,1,120.0,6.0,0.0,69.6
1057,2025-10-25,East,Home,21,4,100.0,15.0,0.0,58.0
1058,2025-08-01,South,Office,216,5,600.0,30.0,0.0,348.0
1059,2025-10-18,East,Technology,427,3,135.0,0.0,0.0,78.3
1060,2025-04-28,North,Office,40,5,225.0,11.25,0.0,130.5
1061,2025-06-26,East,Office,310,5,125.0,18.75,0.0,72.5
1062,2025-06-21,South,Home,79,1,80.0,0.0,0.0,46.4
1063,2025-04-21,North,Home,4,3,135.0,6.75,128.25,78.3
1064,2025-02-03,North,Home,207,3,135.0,6.75,0.0,78.3
1065,2025-10-09,East,Home,334,2,160.0,8.0,152.0,92.8
1066,2025-05-24,West,Office,410,2,90.0,0.0,0.0,52.2
1067,2025-02-18,South,Technology,367,3,75.0,11.25,0.0,43.5
1068,2025-08-21,East,Technology,190,5,400.0,60.0,0.0,232.0
1069,2025-07-22,North,Technology,393,2,160.0,24.0,0.0,92.8
1070,2025-08-11,East,Technology,239,4,320.0,0.0,0.0,185.6
1071,2025-06-22,West,Home,213,1,45.0,2.25,0.0,26.1
1072,2025-02-19,North,Office,195,1,25.0,1.25,0.0,14.5
1073,2025-03-30,West,Home,82,2,90.0,13.5,0.0,52.2
1074,2025-02-12,West,Home,320,1,80.0,4.0,0.0,46.4
1075,2025-09-30,West,Technology,365,3,360.0,18.0,0.0,208.8
1076,2025-08-26,North,Technology,5,2,90.0,13.5,0.0,52.2
1077,2025-05-11,North,Office,395,2,50.0,7.5,0.0,29.0
1078,2025-07-11,East,Home,118,5,600.0,0.0,0.0,348.0
1079,2025-09-10,South,Office,153,3,360.0,54.0,0.0,208.8
1080,2025-02-10,North,Home,429,3,240.0,0.0,0.0,139.2
1081,2025-11-22,North,Technology,330,5,600.0,30.0,0.0,348.0
1082,2025-06-17,West,Technology,47,1,45.0,6.75,0.0,26.1
1083,2025-08-26,West,Technology,255,4,320.0,48.0,272.0,185.6
1084,2025-05-12,East,Office,410,2,160.0,24.0,0.0,92.8
1085,2025-01-25,East,Office,360,1,80.0,12.0,0.0,46.4
1086,2025-10-31,North,Home,174,5,400.0,20.0,0.0,232.0
1087,2025-10-15,North,Home,259,3,360.0,0.0,0.0,208.8
1088,2025-03-10,North,Technology,59,4,480.0,24.0,0.0,278.4
1089,2025-11-23,East,Home,462,2,50.0,2.5,0.0,29.0
1090,2025-08-08,East,Technology,366,5,125.0,6.25,0.0,72.5
1091,2025-09-01,West,Office,36,2,160.0,24.0,0.0,92.8
1092,2025-01-27,South,Home,37,1,120.0,0.0,0.0,69.6
1093,2025-04-01,West,Office,262,3,75.0,11.25,0.0,43.5
1094,2025-07-22,West,Technology,72,5,400.0,20.0,0.0,232.0
1095,2025-11-30,South,Home,140,5,600.0,90.0,0.0,348.0
1096,2025-01-23,South,Home,211,4,320.0,48.0,0.0,185.6
1097,2025-12-17,West,Technology,278,3,135.0,20.25,0.0,78.3
1098,2025-11-02,South,Technology,418,5,600.0,30.0,0.0,348.0
1099,2025-12-13,North,Technology,470,4,100.0,0.0,0.0,58.0
1100,2025-05-08,North,Technology,168,2,90.0,13.5,0.0,52.2
1101,2025-01-02,North,Technology,412,4,180.0,9.0,0.0,104.4
1102,2025-03-14,South,Home,57,1,120.0,6.0,0.0,69.6
1103,2025-05-09,South,Office,490,3,135.0,20.25,0.0,78.3
1104,2025-03-27,West,Office,286,3,240.0,36.0,0.0,139.2
1105,2025-03-11,North,Technology,500,5,600.0,90.0,0.0,348.0
1106,2025-04-19,West,Home,44,4,320.0,48.0,0.0,185.6
1107,2025-12-25,South,Technology,449,3,135.0,20.25,0.0,78.3
1108,2025-05-06,South,Office,232,2,160.0,8.0,0.0,92.8
1109,2025-10-24,East,Office,226,4,320.0,48.0,0.0,185.6
1110,2025-06-22,West,Home,334,4,480.0,24.0,0.0,278.4
1111,2025-04-28,West,Office,261,5,400.0,0.0,0.0,232.0
1112,2025-07-09,East,Technology,163,2,90.0,13.5,0.0,52.2
1113,2025-11-02,East,Home,203,5,225.0,33.75,0.0,130.5
1114,2025-02-27,South,Technology,164,3,135.0,20.25,0.0,78.3
1115,2025-05-11,North,Office,467,2,240.0,12.0,0.0,139.2
1116,2025-10-13,East,Home,330,3,75.0,3.75,0.0,43.5
1117,2025-12-02,West,Technology,187,2,240.0,0.0,0.0,139.2
1118,2025-02-10,East,Technology,340,3,360.0,18.0,0.0,208.8
1119,2025-07-31,North,Office,193,4,480.0,0.0,0.0,278.4
1120,2025-12-15,South,Technology,117,4,180.0,0.0,0.0,104.4
1121,2025-12-19,West,Technology,491,3,75.0,11.25,0.0,43.5
1122,2025-01-12,North,Technology,215,1,45.0,0.0,0.0,26.1
1123,2025-02-01,North,Home,438,5,125.0,6.25,0.0,72.5
1124,2025-03-10,West,Home,272,4,320.0,0.0,0.0,185.6
1125,2025-01-03,North,Office,67,2,50.0,0.0,0.0,29.0
1126,2025-08-26,North,Technology,268,4,180.0,27.0,0.0,104.4
1127,2025-09-25,North,Technology,437,3,75.0,11.25,0.0,43.5
1128,2025-06-16,North,Home,333,4,320.0,16.0,0.0,185.6
1129,2025-06-08,West,Home,407,1,80.0,4.0,0.0,46.4
1130,2025-06-22,North,Technology,103,2,160.0,24.0,0.0,92.8
1131,2025-08-17,South,Office,20,4,320.0,48.0,0.0,185.6
1132,2025-09-29,South,Office,38,1,80.0,4.0,0.0,46.4
1133,2025-05-12,South,Technology,337,4,320.0,0.0,0.0,185.6
1134,2025-05-05,South,Office,153,2,240.0,0.0,0.0,139.2
1135,2025-08-20,West,Technology,241,4,100.0,5.0,0.0,58.0
1136,2025-11-17,East,Home,89,3,135.0,6.75,0.0,78.3
1137,2025-01-12,East,Home,416,2,50.0,2.5,0.0,29.0
1138,2025-09-19,South,Office,152,5,225.0,0.0,0.0,130.5
1139,2025-01-02,East,Technology,349,2,50.0,2.5,0.0,29.0
1140,2025-08-03,South,Home,206,5,600.0,0.0,0.0,348.0
1141,2025-03-04,South,Technology,14,4,320.0,0.0,0.0,185.6
1142,2025-01-02,East,Technology,395,3,360.0,18.0,0.0,208.8
1143,2025-08-12,South,Home,65,4,320.0,0.0,0.0,185.6
1144,2025-03-18,North,Technology,86,2,50.0,0.0,0.0,29.0
1145,2025-05-30,North,Technology,428,2,90.0,0.0,0.0,52.2
1146,2025-11-28,North,Office,84,4,100.0,15.0,0.0,58.0
1147,2025-07-07,South,Office,193,5,225.0,0.0,225.0,130.5
1148,2025-06-23,North,Office,105,1,25.0,3.75,0.0,14.5
1149,2025-07-19,East,Home,423,1,45.0,0.0,0.0,26.1
1150,2025-05-23,North,Office,107,4,320.0,0.0,0.0,185.6
1151,2025-08-16,West,Technology,441,4,480.0,0.0,0.0,278.4
1152,2025-04-09,East,Office,215,1,120.0,18.0,0.0,69.6
1153,2025-04-01,North,Office,99,1,45.0,6.75,0.0,26.1
1154,2025-12-31,East,Home,317,5,600.0,30.0,0.0,348.0
1155,2025-09-29,East,Technology,406,4,480.0,0.0,0.0,278.4
1156,2025-02-22,North,Technology,54,4,320.0,0.0,320.0,185.6
1157,2025-08-03,West,Technology,454,3,360.0,18.0,0.0,208.8
1158,2025-09-20,East,Technology,492,1,120.0,18.0,0.0,69.6
1159,2025-03-07,East,Office,192,2,240.0,0.0,0.0,139.2
1160,2025-10-23,North,Technology,480,1,45.0,6.75,0.0,26.1
1161,2025-01-14,West,Office,18,3,360.0,18.0,0.0,208.8
1162,2025-04-13,East,Office,412,4,480.0,24.0,0.0,278.4
1163,2025-10-17,South,Technology,394,2,50.0,0.0,0.0,29.0
1164,2025-08-03,North,Office,481,2,50.0,0.0,0.0,29.0
1165,2025-08-23,South,Technology,464,1,45.0,6.75,0.0,26.1
1166,2025-10-13,South,Office,222,3,75.0,11.25,0.0,43.5
1167,2025-11-30,West,Office,456,2,240.0,12.0,0.0,139.2
1168,2025-04-21,North,Technology,322,3,360.0,18.0,0.0,208.8
1169,2025-11-20,North,Office,151,5,225.0,0.0,0.0,130.5
1170,2025-02-10,West,Home,422,3,360.0,0.0,0.0,208.8
1171,2025-06-10,South,Technology,384,1,120.0,18.0,0.0,69.6
1172,2025-03-14,North,Technology,103,3,75.0,11.25,0.0,43.5
1173,2025-01-09,North,Technology,370,1,25.0,0.0,0.0,14.5
1174,2025-10-07,North,Technology,218,1,25.0,0.0,0.0,14.5
1175,2025-11-25,West,Office,499,2,240.0,12.0,0.0,139.2
1176,2025-09-11,South,Home,333,3,360.0,0.0,360.0,208.8
1177,2025-01-08,West,Home,199,2,90.0,4.5,0.0,52.2
1178,2025-10-23,North,Home,99,5,400.0,20.0,0.0,232.0
1179,2025-02-17,West,Technology,323,4,100.0,15.0,0.0,58.0
1180,2025-04-03,East,Home,236,2,240.0,12.0,0.0,139.2
1181,2025-09-30,West,Technology,468,3,135.0,20.25,0.0,78.3
1182,2025-11-19,East,Office,251,5,400.0,20.0,0.0,232.0
1183,2025-07-09,West,Home,306,2,240.0,0.0,0.0,139.2
1184,2025-03-23,South,Technology,311,5,600.0,0.0,600.0,348.0
1185,2025-09-02,South,Technology,436,3,360.0,18.0,0.0,208.8
1186,2025-05-15,North,Home,206,3,240.0,0.0,0.0,139.2
1187,2025-10-13,South,Office,486,1,80.0,12.0,0.0,46.4
1188,2025-11-20,East,Technology,377,1,80.0,4.0,0.0,46.4
1189,2025-01-06,South,Office,348,4,320.0,48.0,0.0,185.6
1190,2025-10-31,South,Home,426,5,225.0,11.25,0.0,130.5
1191,2025-08-19,East,Technology,230,3,240.0,0.0,0.0,139.2
1192,2025-06-09,South,Office,17,4,180.0,0.0,0.0,104.4
1193,2025-04-09,East,Home,313,2,50.0,2.5,0.0,29.0
1194,2025-09-21,West,Technology,313,1,25.0,3.75,0.0,14.5
1195,2025-03-17,West,Home,202,2,160.0,0.0,0.0,92.8
1196,2025-04-02,South,Office,246,5,600.0,30.0,0.0,348.0
1197,2025-08-04,North,Office,443,3,240.0,36.0,0.0,139.2
1198,2025-01-28,East,Technology,418,5,600.0,30.0,0.0,348.0
1199,2025-03-24,East,Office,180,4,320.0,0.0,0.0,185.6
1200,2025-07-03,West,Home,140,1,45.0,0.0,45.0,26.1
1201,2025-07-12,South,Office,441,5,225.0,11.25,0.0,130.5
1202,2025-08-03,West,Office,300,1,120.0,18.0,0.0,69.6
1203,2025-11-15,South,Office,468,4,320.0,48.0,272.0,185.6
1204,2025-08-18,East,Office,79,4,480.0,0.0,0.0,278.4
1205,2025-03-05,West,Technology,20,4,180.0,27.0,153.0,104.4
1206,2025-10-09,East,Home,225,4,480.0,24.0,0.0,278.4
1207,2025-02-18,East,Technology,212,5,125.0,0.0,0.0,72.5
1208,2025-02-08,North,Office,24,2,90.0,4.5,0.0,52.2
1209,2025-07-31,East,Office,50,3,360.0,0.0,0.0,208.8
1210,2025-10-17,North,Technology,200,2,50.0,0.0,0.0,29.0
1211,2025-01-23,South,Technology,194,5,600.0,90.0,510.0,348.0
