OrderKey,OrderDate,ProductKey,CustomerKey,CarrierKey,Units,GrossSales,Discount,Refund,COGS,Freight,Penalty,Expedite,OnTime,InFull,DelayDays
7438,2025-03-01,3,5,2,13,78,6.24,0.0,47.58,19.95,0,0,1,1,0
7439,2025-04-25,3,30,2,28,168,6.72,0.0,102.48,22.2,0,0,1,1,0
7440,2025-04-13,1,14,1,88,1056,0,0,644.16,31.2,0,0,1,1,0
7441,2024-04-28,1,26,3,70,840,0,0,512.4,28.5,0,0,1,1,0
7442,2024-04-01,3,24,2,93,558,0,0,340.38,31.95,0,0,1,1,0
7443,2025-07-27,4,2,3,22,836,33.44,0.0,509.96,27.9,16.05,0,0,1,1
7444,2025-12-25,1,47,2,64,768,30.72,0.0,468.48,27.6,14.75,51.0,0,1,4
7445,2024-11-27,4,37,3,89,3382,135.28,0.0,2063.02,58.05,64.93,57.25,0,1,2
7446,2025-05-15,2,25,1,25,2125,170.0,0.0,1296.25,29.25,39.1,0,0,1,1
7447,2024-12-14,3,2,2,74,444,35.52,0.0,270.84,29.1,8.17,0,0,1,1
7448,2025-05-23,3,28,3,53,318,25.44,0.0,193.98,25.95,5.85,0,0,1,1
7449,2025-07-19,1,36,3,93,1116,89.28,0.0,680.76,31.95,0,0,1,1,0
7450,2025-09-28,2,22,3,22,1870,149.6,0.0,1140.7,27.9,0,0,1,1,0
7451,2025-07-18,4,36,1,30,1140,91.2,0.0,695.4,31.5,0,0,1,1,0
7452,2024-12-22,1,13,1,70,840,33.6,0.0,512.4,28.5,0,0,1,1,0
7453,2025-02-02,2,22,2,82,6970,0,0,4251.7,54.9,0,0,1,1,0
7454,2025-09-02,2,41,3,77,6545,785.4,0.0,3992.45,52.65,115.19,54.25,0,1,2
7455,2025-04-22,4,2,2,51,1938,155.04,0.0,1182.18,40.95,35.66,47.75,0,1,2
7456,2024-03-29,2,48,2,69,5865,0,0,3577.65,49.05,117.3,52.25,0,1,2
7457,2024-07-29,1,14,3,29,348,41.76,0.0,212.28,22.35,0,0,1,1,0
7458,2024-07-20,1,6,2,83,996,0,0,607.56,30.45,0,0,1,1,0
7459,2024-01-13,3,9,1,36,216,25.92,0.0,131.76,23.4,0,0,1,1,0
7460,2024-11-03,4,46,2,74,2812,0,0,1715.32,51.3,0,0,1,1,0
7461,2024-04-19,4,27,2,84,3192,255.36,0.0,1947.12,55.8,0,0,1,1,0
7462,2025-12-07,2,37,1,52,4420,176.8,0.0,2696.2,41.4,0,0,1,1,0
7463,2025-05-15,4,4,1,45,1710,68.4,0.0,1043.1,38.25,0,0,1,1,0
7464,2024-05-02,3,45,1,90,540,43.2,0.0,329.4,31.5,0,0,1,1,0
7465,2025-04-11,2,3,3,32,2720,217.6,0.0,1659.2,32.4,0,0,1,1,0
7466,2025-01-27,2,36,3,19,1615,193.8,0.0,985.15,26.55,28.42,0,0,1,1
7467,2024-10-21,4,44,2,55,2090,0,0,1274.9,42.75,0,0,1,1,0
7468,2025-10-25,4,2,2,82,3116,249.28,0.0,1900.76,54.9,0,0,1,1,0
7469,2025-06-15,1,21,3,50,600,72.0,0.0,366.0,25.5,0,0,1,1,0
7470,2025-08-20,3,25,3,22,132,0,132,80.52,21.3,2.64,40.5,0,1,2
7471,2024-09-12,4,20,1,87,3306,396.72,0.0,2016.66,57.15,0,0,1,1,0
7472,2024-10-25,2,19,1,92,7820,0,0,4770.2,59.4,0,0,1,1,0
7473,2025-06-29,3,43,2,67,402,32.16,0.0,245.22,28.05,0,0,1,0,0
7474,2025-08-13,3,20,2,65,390,31.2,0.0,237.9,27.75,0,0,1,1,0
7475,2024-01-07,2,45,3,70,5950,238.0,0.0,3629.5,49.5,0,0,1,1,0
7476,2025-01-23,4,7,2,40,1520,121.6,0.0,927.2,36.0,0,0,1,1,0
7477,2025-10-08,4,48,2,35,1330,53.2,0.0,811.3,33.75,0,0,1,1,0
7478,2024-07-12,1,23,2,49,588,23.52,0.0,358.68,25.35,0,0,1,1,0
7479,2024-09-14,2,27,3,95,8075,969.0,0.0,4925.75,60.75,142.12,58.75,0,1,4
7480,2024-06-21,1,10,3,20,240,0,0,146.4,21.0,0,0,1,1,0
7481,2025-06-30,1,13,3,64,768,30.72,0.0,468.48,27.6,14.75,0,0,1,1
7482,2024-04-17,2,24,2,28,2380,190.4,0.0,1451.8,30.6,0,0,1,1,0
7483,2025-08-19,4,13,3,38,1444,115.52,0.0,880.84,35.1,0,0,1,1,0
7484,2024-06-28,1,13,1,67,804,96.48,0.0,490.44,28.05,14.15,0,0,1,1
7485,2025-08-26,1,23,3,47,564,45.12,0.0,344.04,25.05,0,0,1,1,0
7486,2025-01-17,3,28,3,54,324,0,0,197.64,26.1,6.48,48.5,0,1,4
7487,2024-10-08,2,6,1,67,5695,683.4,0.0,3473.95,48.15,0,0,1,1,0
7488,2025-02-16,4,44,2,14,532,42.56,0.0,324.52,24.3,0,0,1,1,0
7489,2025-01-28,3,21,2,55,330,0,0,201.3,26.25,0,0,1,1,0
7490,2025-09-22,4,37,3,16,608,72.96,0.0,370.88,25.2,0,0,1,1,0
7491,2025-07-13,1,28,3,95,1140,0,0,695.4,32.25,22.8,58.75,0,1,2
7492,2024-12-01,2,41,2,21,1785,0,1785,1088.85,27.45,0,0,1,1,0
7493,2024-09-23,4,24,1,44,1672,66.88,0.0,1019.92,37.8,0,0,1,1,0
7494,2025-11-27,2,26,3,16,1360,54.4,0.0,829.6,25.2,26.11,39.0,0,1,4
7495,2025-01-12,1,11,2,24,288,23.04,0.0,175.68,21.6,0,0,1,0,0
7496,2025-09-27,2,13,3,76,6460,516.8,0.0,3940.6,52.2,118.86,0,0,1,1
7497,2025-04-10,3,9,1,27,162,0,0,98.82,22.05,0,0,1,1,0
7498,2025-05-30,4,45,1,77,2926,117.04,0.0,1784.86,52.65,0,0,1,1,0
7499,2024-03-27,1,45,1,74,888,35.52,0.0,541.68,29.1,0,0,1,1,0
7500,2024-11-10,3,2,1,33,198,15.84,0.0,120.78,22.95,0,0,1,1,0
7501,2025-02-06,4,17,1,24,912,109.44,0.0,556.32,28.8,16.05,0,0,1,1
7502,2024-09-29,2,37,1,94,7990,0,0,4873.9,60.3,0,0,1,1,0
7503,2024-11-05,4,33,2,60,2280,273.6,0.0,1390.8,45.0,40.13,50.0,0,1,2
7504,2024-04-01,1,2,2,22,264,0,0,161.04,21.3,0,0,1,1,0
7505,2025-12-01,1,24,3,80,960,38.4,0.0,585.6,30.0,18.43,55.0,0,1,2
7506,2024-11-26,3,38,2,48,288,11.52,0.0,175.68,25.2,0,0,1,1,0
7507,2024-12-10,3,19,1,21,126,15.12,0.0,76.86,21.15,0,0,1,1,0
7508,2024-06-20,1,2,3,67,804,64.32,0.0,490.44,28.05,0,0,1,1,0
7509,2025-05-08,1,40,1,28,336,0,0,204.96,22.2,6.72,0,0,1,1
7510,2025-02-23,3,1,3,34,204,24.48,0.0,124.44,23.1,3.59,0,0,1,1
7511,2024-08-31,1,36,3,81,972,0,0,592.92,30.15,0,0,1,1,0
7512,2025-05-09,2,20,2,92,7820,312.8,0.0,4770.2,59.4,0,0,1,1,0
7513,2025-04-15,2,7,1,33,2805,336.6,0.0,1711.05,32.85,0,0,1,1,0
7514,2025-11-03,2,21,3,63,5355,214.2,0.0,3266.55,46.35,0,0,1,1,0
7515,2025-10-16,3,35,1,76,456,36.48,0.0,278.16,29.4,8.39,54.0,0,0,4
7516,2024-12-09,3,34,1,64,384,0,0,234.24,27.6,0,0,1,1,0
7517,2025-05-13,3,20,1,46,276,33.12,0.0,168.36,24.9,0,0,1,1,0
7518,2025-04-30,2,43,1,72,6120,734.4,0.0,3733.2,50.4,0,0,1,1,0
7519,2025-04-15,4,14,1,59,2242,0,0,1367.62,44.55,0,0,1,1,0
7520,2025-05-25,2,13,2,34,2890,231.2,0.0,1762.9,33.3,0,0,1,1,0
7521,2024-10-18,3,46,2,42,252,30.24,0.0,153.72,24.3,4.44,45.5,0,1,2
7522,2024-06-01,3,44,2,68,408,16.32,0.0,248.88,28.2,0,0,1,1,0
7523,2024-06-01,2,3,3,100,8500,680.0,0.0,5185.0,63.0,156.4,0,0,1,1
7524,2024-12-15,4,24,1,19,722,28.88,0.0,440.42,26.55,13.86,39.75,0,1,2
7525,2025-05-27,1,31,3,21,252,20.16,0.0,153.72,21.15,4.64,40.25,0,1,2
7526,2024-08-29,1,11,2,12,144,5.76,0.0,87.84,19.8,0,0,1,1,0
7527,2025-08-10,2,36,3,32,2720,217.6,0.0,1659.2,32.4,0,0,1,1,0
7528,2025-04-06,4,25,3,90,3420,0,0,2086.2,58.5,0,0,1,1,0
7529,2024-11-29,4,22,3,55,2090,0,0,1274.9,42.75,0,0,1,1,0
7530,2024-01-17,4,20,3,34,1292,155.04,0.0,788.12,33.3,0,0,1,1,0
7531,2025-04-03,2,25,2,56,4760,380.8,0.0,2903.6,43.2,0,0,1,1,0
7532,2025-01-10,3,31,1,31,186,0,0,113.46,22.65,0,0,1,1,0
7533,2024-11-30,4,6,3,86,3268,0,0,1993.48,56.7,65.36,0,0,1,1
7534,2024-10-28,1,27,1,27,324,38.88,0.0,197.64,22.05,5.7,41.75,0,1,2
7535,2025-10-31,3,25,2,62,372,29.76,0.0,226.92,27.3,0,0,1,1,0
7536,2024-05-19,4,4,2,75,2850,228.0,0.0,1738.5,51.75,0,0,1,1,0
7537,2024-10-22,2,32,1,53,4505,0,0,2748.05,41.85,0,0,1,1,0
7538,2024-07-08,1,28,1,89,1068,42.72,0.0,651.48,31.35,20.51,0,0,1,1
7539,2024-04-06,3,31,3,24,144,11.52,0.0,87.84,21.6,0,0,1,1,0
7540,2025-07-27,4,23,3,52,1976,158.08,1817.92,1205.36,41.4,36.36,48.0,0,1,2
7541,2024-04-21,4,21,1,11,418,0,0,254.98,22.95,0,0,1,1,0
7542,2024-01-06,2,3,3,60,5100,612.0,0.0,3111.0,45.0,89.76,50.0,0,1,2
7543,2024-04-20,4,30,3,64,2432,0,0,1483.52,46.8,48.64,51.0,0,1,2
7544,2025-03-31,1,33,1,36,432,0,0,263.52,23.4,0,0,1,1,0
7545,2024-12-07,1,9,1,44,528,0,0,322.08,24.6,10.56,46.0,0,1,2
7546,2024-07-04,1,3,1,97,1164,93.12,0.0,710.04,32.55,0,0,1,1,0
7547,2024-06-26,2,42,2,20,1700,68.0,0.0,1037.0,27.0,0,0,1,1,0
7548,2025-05-26,1,8,1,85,1020,0,0,622.2,30.75,0,0,1,1,0
7549,2025-01-24,2,7,1,28,2380,285.6,0.0,1451.8,30.6,0,0,1,0,0
7550,2024-02-17,2,13,1,13,1105,132.6,0.0,674.05,23.85,19.45,38.25,0,1,2
7551,2024-12-21,1,35,1,80,960,76.8,0.0,585.6,30.0,17.66,0,0,1,1
7552,2025-05-03,2,28,1,23,1955,234.6,0.0,1192.55,28.35,0,0,1,1,0
7553,2024-11-29,1,32,3,14,168,0,0,102.48,20.1,0,0,1,1,0
7554,2024-07-03,4,1,1,64,2432,194.56,0.0,1483.52,46.8,0,0,1,1,0
7555,2024-05-26,3,23,1,11,66,7.92,0.0,40.26,19.65,0,0,1,1,0
7556,2024-08-25,3,2,1,14,84,6.72,0.0,51.24,20.1,0,0,1,1,0
7557,2025-06-03,3,34,2,63,378,45.36,0.0,230.58,27.45,0,0,1,1,0
7558,2024-08-21,4,26,2,94,3572,142.88,0.0,2178.92,60.3,0,0,1,1,0
7559,2024-10-26,2,16,1,97,8245,989.4,0.0,5029.45,61.65,0,0,1,0,0
7560,2024-02-02,3,2,1,81,486,19.44,0.0,296.46,30.15,0,0,1,1,0
7561,2024-10-04,2,3,1,83,7055,846.6,0.0,4303.55,55.35,0,0,1,1,0
7562,2024-05-23,2,45,2,21,1785,71.4,0.0,1088.85,27.45,0,0,1,1,0
7563,2025-04-11,4,31,3,57,2166,0,0,1321.26,43.65,43.32,49.25,0,0,4
7564,2025-07-07,2,10,3,67,5695,455.6,0.0,3473.95,48.15,104.79,51.75,0,1,2
7565,2024-05-06,3,17,3,79,474,0,0,289.14,29.85,0,0,1,1,0
7566,2024-07-12,2,30,3,16,1360,54.4,0.0,829.6,25.2,0,0,1,1,0
7567,2024-09-22,1,44,1,58,696,55.68,0.0,424.56,26.7,12.81,49.5,0,1,2
7568,2025-09-11,4,18,3,48,1824,218.88,1605.12,1112.64,39.6,32.1,0,0,1,1
7569,2024-03-27,3,2,1,40,240,19.2,0.0,146.4,24.0,4.42,45.0,0,1,2
7570,2025-03-28,4,32,2,50,1900,0,0,1159.0,40.5,0,0,1,1,0
7571,2025-12-15,2,18,2,92,7820,312.8,0.0,4770.2,59.4,0,0,1,1,0
7572,2024-06-17,3,37,1,48,288,11.52,0.0,175.68,25.2,0,0,1,1,0
7573,2024-03-13,4,26,2,90,3420,0,0,2086.2,58.5,68.4,57.5,0,1,2
7574,2024-04-05,3,40,2,14,84,0,0,51.24,20.1,0,0,1,1,0
7575,2024-07-14,1,48,2,68,816,32.64,0.0,497.76,28.2,15.67,52.0,0,1,2
7576,2024-05-02,2,31,3,80,6800,0,6800,4148.0,54.0,0,0,1,1,0
7577,2025-02-21,3,1,3,36,216,8.64,0.0,131.76,23.4,0,0,1,1,0
7578,2025-02-11,2,26,3,36,3060,122.4,2937.6,1866.6,34.2,0,0,1,1,0
7579,2024-12-22,2,33,1,99,8415,673.2,0.0,5133.15,62.55,0,0,1,1,0
7580,2025-12-13,3,20,1,56,336,40.32,0.0,204.96,26.4,5.91,49.0,0,1,2
7581,2024-06-16,2,20,3,98,8330,0,0,5081.3,62.1,0,0,1,1,0
7582,2024-07-12,4,40,1,95,3610,288.8,0.0,2202.1,60.75,0,0,1,1,0
7583,2024-07-27,4,3,1,77,2926,351.12,0.0,1784.86,52.65,0,0,1,1,0
7584,2025-12-28,4,32,3,31,1178,47.12,0.0,718.58,31.95,0,0,1,1,0
7585,2025-01-10,2,15,3,37,3145,125.8,0.0,1918.45,34.65,0,0,1,1,0
7586,2024-05-28,3,11,3,67,402,0,402,245.22,28.05,8.04,51.75,0,1,4
7587,2024-06-14,3,28,3,28,168,13.44,0.0,102.48,22.2,0,0,1,1,0
7588,2025-12-28,4,6,2,14,532,0,0,324.52,24.3,10.64,38.5,0,1,2
7589,2025-05-06,2,22,1,11,935,37.4,0.0,570.35,22.95,17.95,0,0,1,1
7590,2024-07-03,2,42,3,47,3995,0,0,2436.95,39.15,0,0,1,1,0
7591,2025-12-24,1,34,2,72,864,103.68,0.0,527.04,28.8,0,0,1,1,0
7592,2025-01-19,2,11,3,54,4590,183.6,0.0,2799.9,42.3,0,0,1,1,0
7593,2025-03-13,2,23,2,63,5355,428.4,0.0,3266.55,46.35,0,0,1,1,0
7594,2025-02-28,3,14,1,20,120,14.4,0.0,73.2,21.0,0,0,1,0,0
7595,2025-09-20,1,15,2,36,432,51.84,0.0,263.52,23.4,0,0,1,1,0
7596,2024-05-26,1,33,2,80,960,76.8,0.0,585.6,30.0,17.66,0,0,1,1
7597,2025-07-28,2,38,2,12,1020,122.4,0.0,622.2,23.4,0,0,1,1,0
7598,2025-11-08,3,34,3,52,312,0,0,190.32,25.8,0,0,1,1,0
7599,2024-09-19,4,24,3,56,2128,255.36,0.0,1298.08,43.2,0,0,1,1,0
7600,2024-06-21,4,5,1,39,1482,118.56,0.0,904.02,35.55,0,0,1,1,0
7601,2025-06-30,1,29,1,56,672,0,0,409.92,26.4,0,0,1,1,0
7602,2024-10-05,1,12,2,45,540,64.8,0.0,329.4,24.75,0,0,1,1,0
7603,2024-06-24,1,10,2,31,372,44.64,0.0,226.92,22.65,0,0,1,1,0
7604,2025-08-11,4,1,2,83,3154,0,0,1923.94,55.35,0,0,1,1,0
7605,2024-08-08,1,30,3,29,348,13.92,0.0,212.28,22.35,0,0,1,1,0
7606,2024-11-03,2,2,2,21,1785,214.2,0.0,1088.85,27.45,31.42,40.25,0,1,2
7607,2025-09-09,3,35,3,99,594,47.52,0.0,362.34,32.85,10.93,0,0,1,1
7608,2025-09-24,4,16,2,57,2166,173.28,0.0,1321.26,43.65,0,0,1,1,0
7609,2024-02-13,1,29,1,31,372,44.64,0.0,226.92,22.65,6.55,42.75,0,1,2
7610,2024-01-27,3,33,3,96,576,69.12,0.0,351.36,32.4,10.14,0,0,1,1
7611,2025-06-21,2,11,3,30,2550,306.0,0.0,1555.5,31.5,0,0,1,1,0
7612,2024-03-01,2,3,2,88,7480,0,0,4562.8,57.6,149.6,57.0,0,1,4
7613,2024-07-23,4,15,2,88,3344,401.28,0.0,2039.84,57.6,0,0,1,1,0
7614,2025-08-29,3,6,3,53,318,38.16,0.0,193.98,25.95,0,0,1,1,0
7615,2025-01-31,4,6,2,86,3268,0,0,1993.48,56.7,0,0,1,1,0
7616,2025-11-24,4,34,1,53,2014,80.56,0.0,1228.54,41.85,0,0,1,1,0
7617,2024-04-20,3,32,2,28,168,0,0,102.48,22.2,0,0,1,1,0
7618,2025-08-12,2,5,3,22,1870,74.8,0.0,1140.7,27.9,35.9,0,0,1,1
7619,2025-02-20,2,24,3,58,4930,394.4,0.0,3007.3,44.1,90.71,49.5,0,1,4
7620,2024-01-24,3,12,3,100,600,72.0,0.0,366.0,33.0,0,0,1,1,0
7621,2025-06-18,2,2,3,76,6460,0,0,3940.6,52.2,129.2,0,0,1,1
7622,2024-02-17,2,1,2,45,3825,459.0,0.0,2333.25,38.25,0,0,1,1,0
7623,2024-02-13,2,34,1,71,6035,724.2,0.0,3681.35,49.95,0,0,1,1,0
7624,2024-12-06,4,15,3,19,722,28.88,0.0,440.42,26.55,0,0,1,1,0
7625,2024-07-16,3,15,3,27,162,0,0,98.82,22.05,0,0,1,1,0
7626,2025-05-08,3,25,2,51,306,24.48,0.0,186.66,25.65,0,0,1,1,0
7627,2024-09-25,1,17,1,22,264,10.56,0.0,161.04,21.3,0,0,1,1,0
7628,2024-07-04,3,16,2,90,540,64.8,0.0,329.4,31.5,0,0,1,1,0
7629,2024-05-11,1,6,1,59,708,28.32,0.0,431.88,26.85,0,0,1,1,0
7630,2025-02-07,3,19,3,98,588,0,0,358.68,32.7,11.76,59.5,0,1,2
7631,2025-02-28,1,24,1,58,696,55.68,0.0,424.56,26.7,0,0,1,1,0
7632,2025-03-16,3,35,3,89,534,42.72,0.0,325.74,31.35,0,0,1,1,0
7633,2025-06-22,1,24,2,89,1068,42.72,0.0,651.48,31.35,0,0,1,1,0
7634,2025-04-06,1,8,1,43,516,41.28,0.0,314.76,24.45,0,0,1,1,0
7635,2025-12-21,1,47,2,40,480,57.6,0.0,292.8,24.0,0,0,1,1,0
7636,2024-08-27,1,40,2,19,228,9.12,218.88,139.08,20.85,0,0,1,1,0
7637,2025-12-18,2,15,1,75,6375,765.0,0.0,3888.75,51.75,0,0,1,0,0
7638,2025-12-27,4,36,1,14,532,0,532,324.52,24.3,10.64,0,0,1,1
7639,2024-05-10,2,4,3,38,3230,258.4,2971.6,1970.3,35.1,0,0,1,0,0
7640,2024-11-04,3,43,2,71,426,34.08,0.0,259.86,28.65,0,0,1,1,0
7641,2024-11-23,4,40,1,70,2660,106.4,0.0,1622.6,49.5,0,0,1,1,0
7642,2025-07-11,4,2,3,86,3268,261.44,0.0,1993.48,56.7,0,0,1,1,0
7643,2025-03-28,2,40,3,24,2040,244.8,0.0,1244.4,28.8,35.9,41.0,0,0,4
7644,2024-03-08,4,11,1,63,2394,191.52,0.0,1460.34,46.35,0,0,1,1,0
7645,2025-03-09,1,12,1,85,1020,81.6,0.0,622.2,30.75,0,0,1,1,0
7646,2025-07-27,2,29,2,18,1530,61.2,0.0,933.3,26.1,0,0,1,1,0
7647,2025-10-13,4,11,3,76,2888,115.52,0.0,1761.68,52.2,0,0,1,0,0
7648,2025-07-17,2,20,3,25,2125,255.0,0.0,1296.25,29.25,37.4,41.25,0,1,2
7649,2024-08-24,3,38,1,89,534,64.08,0.0,325.74,31.35,0,0,1,1,0
7650,2024-01-23,3,29,2,70,420,50.4,0.0,256.2,28.5,0,0,1,1,0
7651,2025-11-03,4,4,2,78,2964,0,0,1808.04,53.1,0,0,1,1,0
7652,2025-12-21,1,41,1,16,192,15.36,0.0,117.12,20.4,0,0,1,1,0
7653,2024-05-07,1,43,1,84,1008,40.32,0.0,614.88,30.6,0,0,1,1,0
7654,2025-04-05,2,5,1,16,1360,163.2,0.0,829.6,25.2,0,0,1,1,0
7655,2025-08-19,2,22,2,61,5185,207.4,0.0,3162.85,45.45,0,0,1,0,0
7656,2025-01-07,1,34,3,65,780,93.6,0.0,475.8,27.75,0,0,1,1,0
7657,2024-11-18,2,45,1,14,1190,0,0,725.9,24.3,0,0,1,1,0
7658,2024-08-10,2,46,1,13,1105,0,0,674.05,23.85,0,0,1,1,0
7659,2025-12-02,2,2,3,64,5440,217.6,0.0,3318.4,46.8,0,0,1,1,0
7660,2025-04-15,3,34,1,78,468,37.44,0.0,285.48,29.7,0,0,1,1,0
7661,2024-01-14,3,2,2,89,534,0,0,325.74,31.35,0,0,1,1,0
7662,2025-04-16,1,34,3,19,228,0,0,139.08,20.85,4.56,39.75,0,1,2
7663,2024-06-23,3,42,3,71,426,0,0,259.86,28.65,8.52,0,0,1,1
7664,2025-04-02,3,19,1,99,594,47.52,0.0,362.34,32.85,0,0,1,1,0
7665,2025-06-29,2,5,2,75,6375,510.0,0.0,3888.75,51.75,0,0,1,1,0
7666,2025-09-12,4,12,3,72,2736,218.88,2517.12,1668.96,50.4,0,0,1,1,0
7667,2025-06-11,3,31,3,43,258,10.32,0.0,157.38,24.45,0,0,1,1,0
7668,2024-07-30,1,7,1,42,504,60.48,0.0,307.44,24.3,0,0,1,1,0
7669,2024-05-01,2,5,2,70,5950,0,0,3629.5,49.5,0,0,1,1,0
7670,2025-09-14,2,24,1,21,1785,214.2,0.0,1088.85,27.45,0,0,1,1,0
7671,2024-08-25,4,37,1,78,2964,355.68,0.0,1808.04,53.1,52.17,0,0,1,1
7672,2025-10-04,1,9,2,82,984,0,0,600.24,30.3,0,0,1,1,0
7673,2025-06-17,2,37,3,18,1530,122.4,0.0,933.3,26.1,28.15,0,0,1,1
7674,2025-02-11,1,25,2,75,900,108.0,0.0,549.0,29.25,0,0,1,1,0
7675,2025-07-12,4,33,3,18,684,54.72,0.0,417.24,26.1,0,0,1,1,0
7676,2025-08-25,4,4,2,45,1710,136.8,0.0,1043.1,38.25,0,0,1,1,0
7677,2024-09-16,4,23,1,74,2812,224.96,0.0,1715.32,51.3,51.74,53.5,0,1,2
7678,2024-04-23,2,26,3,56,4760,190.4,0.0,2903.6,43.2,0,0,1,1,0
7679,2024-08-12,3,24,2,84,504,0,0,307.44,30.6,0,0,1,1,0
7680,2025-04-02,1,34,2,80,960,38.4,0.0,585.6,30.0,0,0,1,1,0
7681,2024-01-05,3,12,1,33,198,15.84,0.0,120.78,22.95,3.64,0,0,1,1
7682,2024-10-15,2,7,1,21,1785,214.2,0.0,1088.85,27.45,0,0,1,1,0
7683,2024-10-02,1,13,2,52,624,49.92,0.0,380.64,25.8,11.48,48.0,0,0,4
7684,2025-02-26,4,12,2,70,2660,212.8,0.0,1622.6,49.5,0,0,1,1,0
7685,2025-06-08,4,33,1,34,1292,103.36,0.0,788.12,33.3,0,0,1,1,0
7686,2024-11-21,3,19,2,91,546,0,0,333.06,31.65,0,0,1,1,0
7687,2025-02-25,1,31,3,64,768,0,0,468.48,27.6,0,0,1,1,0
7688,2024-10-24,3,15,3,36,216,25.92,0.0,131.76,23.4,0,0,1,1,0
7689,2025-11-04,2,20,3,90,7650,612.0,0.0,4666.5,58.5,140.76,0,0,1,1
7690,2024-03-05,2,22,3,79,6715,0,0,4096.15,53.55,134.3,0,0,1,1
7691,2024-03-08,4,6,1,46,1748,209.76,0.0,1066.28,38.7,0,0,1,1,0
7692,2024-06-12,2,20,1,78,6630,530.4,0.0,4044.3,53.1,0,0,1,1,0
7693,2025-03-25,2,21,3,82,6970,0,0,4251.7,54.9,0,0,1,0,0
7694,2025-09-27,2,6,1,51,4335,346.8,0.0,2644.35,40.95,0,0,1,1,0
7695,2024-04-07,4,2,3,10,380,0,0,231.8,22.5,0,0,1,1,0
7696,2025-06-02,4,20,2,74,2812,337.44,0.0,1715.32,51.3,0,0,1,1,0
7697,2024-07-23,1,35,2,33,396,31.68,0.0,241.56,22.95,0,0,1,1,0
7698,2025-01-03,4,41,2,43,1634,0,0,996.74,37.35,32.68,0,0,1,1
7699,2025-06-12,3,8,1,67,402,16.08,0.0,245.22,28.05,0,0,1,1,0
7700,2025-11-25,1,46,2,84,1008,40.32,0.0,614.88,30.6,0,0,1,1,0
7701,2024-12-17,3,2,1,80,480,19.2,0.0,292.8,30.0,0,0,1,1,0
7702,2025-08-16,3,14,2,84,504,0,0,307.44,30.6,0,0,1,1,0
7703,2025-05-30,1,44,2,32,384,15.36,0.0,234.24,22.8,0,0,1,1,0
7704,2024-10-27,4,39,3,49,1862,148.96,0.0,1135.82,40.05,34.26,47.25,0,1,2
7705,2025-10-30,1,44,2,40,480,0,0,292.8,24.0,0,0,1,1,0
7706,2025-05-22,4,35,3,29,1102,88.16,0.0,672.22,31.05,0,0,1,1,0
7707,2024-06-07,1,29,1,96,1152,92.16,0.0,702.72,32.4,0,0,1,1,0
7708,2024-07-22,4,21,1,11,418,0,0,254.98,22.95,8.36,0,0,1,1
7709,2024-12-28,1,17,3,100,1200,0,0,732.0,33.0,24.0,0,0,1,1
7710,2025-01-11,1,5,2,14,168,13.44,0.0,102.48,20.1,0,0,1,1,0
7711,2024-11-03,3,32,2,77,462,0,0,281.82,29.55,0,0,1,1,0
7712,2025-05-20,4,41,3,90,3420,0,0,2086.2,58.5,0,0,1,1,0
7713,2024-01-24,3,15,2,88,528,21.12,0.0,322.08,31.2,10.14,0,0,1,1
7714,2025-04-13,1,17,2,57,684,82.08,0.0,417.24,26.55,0,0,1,0,0
7715,2024-09-22,4,21,2,14,532,42.56,0.0,324.52,24.3,0,0,1,1,0
7716,2024-06-02,1,29,3,29,348,0,0,212.28,22.35,0,0,1,1,0
7717,2024-12-17,3,18,1,14,84,10.08,0.0,51.24,20.1,1.48,38.5,0,1,2
7718,2025-06-27,3,10,2,44,264,10.56,0.0,161.04,24.6,0,0,1,1,0
7719,2025-02-23,4,15,1,53,2014,0,2014,1228.54,41.85,40.28,48.25,0,1,2
7720,2024-06-28,3,26,1,69,414,16.56,0.0,252.54,28.35,0,0,1,1,0
7721,2024-01-12,3,40,1,29,174,0,0,106.14,22.35,0,0,1,1,0
7722,2025-06-01,4,16,2,39,1482,0,0,904.02,35.55,0,0,1,1,0
7723,2025-05-23,1,35,3,83,996,119.52,0.0,607.56,30.45,0,0,1,1,0
7724,2025-03-24,3,11,1,20,120,4.8,0.0,73.2,21.0,0,0,1,1,0
7725,2024-10-25,3,15,2,89,534,42.72,0.0,325.74,31.35,0,0,1,1,0
7726,2024-08-25,2,37,1,93,7905,316.2,0.0,4822.05,59.85,0,0,1,1,0
7727,2024-03-04,1,12,2,50,600,72.0,0.0,366.0,25.5,0,0,1,1,0
7728,2024-01-15,4,27,1,77,2926,234.08,0.0,1784.86,52.65,0,0,1,1,0
7729,2025-04-18,3,37,2,53,318,38.16,0.0,193.98,25.95,5.6,0,0,1,1
7730,2024-05-09,3,19,3,57,342,13.68,0.0,208.62,26.55,0,0,1,1,0
7731,2024-05-02,3,24,2,87,522,0,0,318.42,31.05,0,0,1,1,0
7732,2024-03-25,4,46,1,23,874,34.96,839.04,533.14,28.35,0,0,1,1,0
7733,2024-08-22,3,25,2,21,126,5.04,0.0,76.86,21.15,2.42,40.25,0,0,2
7734,2025-03-22,4,23,3,55,2090,250.8,0.0,1274.9,42.75,0,0,1,1,0
7735,2024-05-06,4,10,3,88,3344,401.28,0.0,2039.84,57.6,58.85,0,0,1,1
