shipment_id,month,carrier,region,promised_days,actual_days,complete
1315,2025-02,Carrier C,East,3,4,1
1316,2025-03,Carrier C,North,3,3,1
1317,2025-02,Carrier C,South,3,6,1
1318,2025-10,Carrier C,South,3,2,1
1319,2025-10,Carrier A,South,3,3,1
1320,2025-09,Carrier A,West,3,1,0
1321,2025-02,Carrier C,South,3,4,1
1322,2025-07,Carrier C,North,3,5,1
1323,2025-06,Carrier C,North,3,3,1
1324,2025-05,Carrier A,East,3,3,1
1325,2025-04,Carrier A,North,3,2,1
1326,2025-06,Carrier A,East,3,3,1
1327,2025-07,Carrier B,East,3,4,1
1328,2025-06,Carrier A,South,3,3,1
1329,2025-10,Carrier B,West,3,3,1
1330,2025-05,Carrier B,East,3,3,1
1331,2025-09,Carrier C,West,3,3,1
1332,2025-05,Carrier A,North,3,1,1
1333,2025-04,Carrier A,West,3,2,1
1334,2025-08,Carrier A,North,3,2,1
1335,2025-11,Carrier B,West,3,3,1
1336,2025-11,Carrier A,East,3,2,1
1337,2025-07,Carrier B,South,3,2,1
1338,2025-11,Carrier A,South,3,3,1
1339,2025-02,Carrier C,North,3,4,1
1340,2025-08,Carrier A,South,3,3,1
1341,2025-04,Carrier A,North,3,3,1
1342,2025-11,Carrier B,West,3,3,1
1343,2025-05,Carrier A,North,3,3,1
1344,2025-02,Carrier A,South,3,3,0
1345,2025-03,Carrier B,West,3,1,1
1346,2025-12,Carrier A,South,3,3,1
1347,2025-12,Carrier C,West,3,3,1
1348,2025-01,Carrier C,North,3,6,1
1349,2025-09,Carrier A,North,3,3,1
1350,2025-11,Carrier C,South,3,6,1
1351,2025-08,Carrier C,North,3,5,0
1352,2025-11,Carrier A,North,3,1,1
1353,2025-04,Carrier A,South,3,3,1
1354,2025-02,Carrier A,South,3,3,1
1355,2025-05,Carrier C,West,3,2,1
1356,2025-01,Carrier C,South,3,5,1
1357,2025-08,Carrier B,South,3,1,1
1358,2025-08,Carrier A,South,3,3,1
1359,2025-11,Carrier C,West,3,5,1
1360,2025-11,Carrier B,North,3,3,1
1361,2025-04,Carrier A,East,3,1,1
1362,2025-01,Carrier C,East,3,5,0
1363,2025-07,Carrier C,North,3,2,1
1364,2025-03,Carrier C,East,3,2,1
1365,2025-04,Carrier B,West,3,2,1
1366,2025-03,Carrier B,North,3,2,1
1367,2025-07,Carrier B,South,3,3,1
1368,2025-08,Carrier A,North,3,3,1
1369,2025-11,Carrier B,West,3,4,1
1370,2025-01,Carrier C,West,3,4,1
1371,2025-10,Carrier B,West,3,4,1
1372,2025-01,Carrier A,West,3,1,1
1373,2025-10,Carrier A,South,3,2,1
1374,2025-11,Carrier A,East,3,2,1
1375,2025-08,Carrier B,South,3,2,1
1376,2025-02,Carrier C,East,3,4,1
1377,2025-04,Carrier B,East,3,2,1
1378,2025-12,Carrier B,North,3,3,1
1379,2025-04,Carrier B,West,3,3,1
1380,2025-08,Carrier B,East,3,2,1
1381,2025-03,Carrier C,East,3,5,1
1382,2025-11,Carrier B,North,3,3,1
1383,2025-05,Carrier B,North,3,2,1
1384,2025-10,Carrier A,East,3,4,1
1385,2025-01,Carrier B,West,3,3,1
1386,2025-10,Carrier A,North,3,3,1
1387,2025-11,Carrier B,North,3,3,1
1388,2025-10,Carrier C,South,3,5,1
1389,2025-07,Carrier C,South,3,3,0
1390,2025-01,Carrier A,West,3,3,1
1391,2025-04,Carrier B,East,3,4,1
1392,2025-01,Carrier B,East,3,2,0
1393,2025-12,Carrier A,West,3,4,1
1394,2025-05,Carrier A,South,3,3,1
1395,2025-12,Carrier C,West,3,6,1
1396,2025-11,Carrier B,East,3,2,1
1397,2025-10,Carrier B,South,3,2,1
1398,2025-05,Carrier B,South,3,2,1
1399,2025-02,Carrier B,West,3,1,1
1400,2025-10,Carrier B,West,3,4,1
1401,2025-09,Carrier A,West,3,4,1
1402,2025-06,Carrier A,North,3,3,1
1403,2025-11,Carrier C,South,3,3,0
1404,2025-01,Carrier B,West,3,3,1
1405,2025-07,Carrier C,North,3,2,1
1406,2025-12,Carrier B,North,3,3,1
1407,2025-05,Carrier C,North,3,5,1
1408,2025-09,Carrier C,North,3,6,1
1409,2025-01,Carrier C,South,3,3,1
1410,2025-02,Carrier A,West,3,3,1
1411,2025-12,Carrier B,East,3,1,1
1412,2025-12,Carrier C,South,3,3,1
1413,2025-06,Carrier A,East,3,2,1
1414,2025-02,Carrier C,East,3,3,1
1415,2025-06,Carrier C,West,3,3,1
1416,2025-02,Carrier B,West,3,2,1
1417,2025-04,Carrier B,West,3,3,1
1418,2025-03,Carrier C,West,3,6,1
1419,2025-08,Carrier C,North,3,6,1
1420,2025-08,Carrier A,North,3,2,1
1421,2025-04,Carrier B,South,3,3,1
1422,2025-06,Carrier C,North,3,5,1
1423,2025-01,Carrier B,South,3,2,1
1424,2025-01,Carrier A,South,3,4,1
1425,2025-11,Carrier C,East,3,2,1
1426,2025-05,Carrier C,West,3,5,1
1427,2025-08,Carrier B,North,3,2,1
1428,2025-01,Carrier A,North,3,3,1
1429,2025-11,Carrier A,East,3,4,1
1430,2025-04,Carrier A,West,3,2,1
1431,2025-03,Carrier A,North,3,3,1
1432,2025-09,Carrier B,East,3,1,1
1433,2025-05,Carrier B,South,3,2,1
1434,2025-09,Carrier C,South,3,6,1
1435,2025-12,Carrier A,East,3,2,1
1436,2025-09,Carrier C,West,3,3,1
1437,2025-10,Carrier C,East,3,2,1
1438,2025-09,Carrier C,East,3,3,1
1439,2025-01,Carrier A,East,3,3,1
1440,2025-12,Carrier C,West,3,3,1
1441,2025-05,Carrier B,West,3,3,1
1442,2025-08,Carrier B,South,3,3,1
1443,2025-02,Carrier A,West,3,2,1
1444,2025-10,Carrier B,South,3,1,1
1445,2025-06,Carrier A,North,3,2,1
1446,2025-07,Carrier A,South,3,2,1
1447,2025-08,Carrier C,South,3,6,1
1448,2025-04,Carrier A,North,3,3,1
1449,2025-09,Carrier A,South,3,2,1
1450,2025-11,Carrier B,South,3,3,1
1451,2025-09,Carrier A,West,3,2,1
1452,2025-06,Carrier C,East,3,6,1
1453,2025-08,Carrier A,South,3,1,1
1454,2025-11,Carrier B,South,3,2,1
1455,2025-11,Carrier B,North,3,3,1
1456,2025-03,Carrier C,West,3,5,1
1457,2025-09,Carrier C,East,3,5,1
1458,2025-08,Carrier C,North,3,2,1
1459,2025-03,Carrier C,East,3,4,1
1460,2025-04,Carrier C,West,3,2,1
1461,2025-09,Carrier A,East,3,2,1
1462,2025-04,Carrier A,West,3,3,1
1463,2025-03,Carrier B,North,3,3,1
1464,2025-11,Carrier A,West,3,3,1
1465,2025-06,Carrier C,North,3,6,1
1466,2025-07,Carrier B,West,3,3,1
1467,2025-10,Carrier C,North,3,2,1
1468,2025-12,Carrier A,North,3,4,1
1469,2025-05,Carrier A,South,3,2,1
1470,2025-09,Carrier C,West,3,3,1
1471,2025-04,Carrier C,East,3,5,1
1472,2025-11,Carrier A,North,3,1,1
1473,2025-07,Carrier C,South,3,5,1
1474,2025-01,Carrier A,South,3,2,1
1475,2025-02,Carrier A,West,3,2,1
1476,2025-10,Carrier C,South,3,3,1
1477,2025-09,Carrier B,North,3,3,1
1478,2025-03,Carrier C,North,3,2,1
1479,2025-10,Carrier B,West,3,1,1
1480,2025-03,Carrier A,North,3,4,1
1481,2025-09,Carrier A,East,3,3,1
1482,2025-03,Carrier B,North,3,3,1
1483,2025-10,Carrier A,North,3,2,1
1484,2025-12,Carrier B,North,3,3,1
1485,2025-10,Carrier B,East,3,1,1
1486,2025-04,Carrier C,South,3,2,1
1487,2025-01,Carrier A,South,3,2,0
1488,2025-02,Carrier C,South,3,2,1
1489,2025-05,Carrier C,North,3,6,1
1490,2025-02,Carrier B,East,3,2,1
1491,2025-01,Carrier B,East,3,3,1
1492,2025-04,Carrier C,North,3,5,1
1493,2025-09,Carrier C,East,3,6,1
1494,2025-09,Carrier C,South,3,3,1
1495,2025-06,Carrier B,North,3,3,1
1496,2025-10,Carrier A,South,3,3,1
1497,2025-02,Carrier A,West,3,1,1
1498,2025-11,Carrier A,North,3,2,1
1499,2025-02,Carrier A,North,3,2,1
1500,2025-12,Carrier B,West,3,3,1
1501,2025-11,Carrier C,North,3,3,1
1502,2025-01,Carrier B,South,3,2,1
1503,2025-03,Carrier B,West,3,3,1
1504,2025-12,Carrier B,East,3,1,1
1505,2025-05,Carrier B,East,3,4,1
1506,2025-03,Carrier B,East,3,3,1
1507,2025-03,Carrier B,South,3,1,1
1508,2025-03,Carrier C,South,3,6,1
1509,2025-11,Carrier C,East,3,5,1
1510,2025-09,Carrier B,South,3,3,1
1511,2025-05,Carrier B,North,3,3,1
1512,2025-03,Carrier A,South,3,2,1
1513,2025-03,Carrier B,South,3,3,1
1514,2025-04,Carrier C,South,3,3,1
1515,2025-06,Carrier B,East,3,3,1
1516,2025-11,Carrier A,West,3,2,1
1517,2025-04,Carrier B,East,3,2,1
1518,2025-08,Carrier C,South,3,2,1
1519,2025-01,Carrier C,West,3,2,1
1520,2025-06,Carrier A,South,3,3,1
1521,2025-07,Carrier A,West,3,2,1
1522,2025-07,Carrier B,East,3,3,1
1523,2025-10,Carrier B,East,3,2,1
1524,2025-10,Carrier A,North,3,1,1
1525,2025-01,Carrier C,West,3,3,1
1526,2025-08,Carrier C,South,3,4,1
1527,2025-09,Carrier B,South,3,3,1
1528,2025-06,Carrier B,West,3,2,1
1529,2025-03,Carrier B,South,3,3,1
1530,2025-04,Carrier A,West,3,3,1
1531,2025-06,Carrier B,West,3,3,1
1532,2025-10,Carrier B,East,3,4,1
1533,2025-08,Carrier A,West,3,3,0
1534,2025-12,Carrier C,North,3,3,1
1535,2025-11,Carrier B,East,3,2,1
1536,2025-07,Carrier B,East,3,3,1
1537,2025-08,Carrier B,South,3,1,1
1538,2025-06,Carrier C,East,3,6,1
1539,2025-07,Carrier C,West,3,3,1
1540,2025-03,Carrier A,North,3,2,1
1541,2025-10,Carrier A,West,3,2,1
1542,2025-12,Carrier A,East,3,3,1
1543,2025-12,Carrier A,West,3,3,1
1544,2025-09,Carrier A,South,3,4,1
1545,2025-09,Carrier B,South,3,3,1
1546,2025-03,Carrier C,East,3,6,1
1547,2025-04,Carrier B,East,3,2,1
1548,2025-01,Carrier C,North,3,2,1
1549,2025-08,Carrier C,South,3,5,1
1550,2025-05,Carrier C,North,3,2,1
1551,2025-12,Carrier A,North,3,1,1
1552,2025-07,Carrier C,South,3,3,1
1553,2025-10,Carrier B,South,3,4,1
1554,2025-10,Carrier A,North,3,3,1
1555,2025-10,Carrier C,South,3,6,1
1556,2025-11,Carrier A,North,3,2,1
1557,2025-11,Carrier A,West,3,3,1
1558,2025-08,Carrier A,East,3,3,1
1559,2025-12,Carrier A,North,3,3,1
1560,2025-09,Carrier C,South,3,3,1
1561,2025-06,Carrier A,South,3,3,1
1562,2025-08,Carrier A,South,3,1,1
1563,2025-01,Carrier C,West,3,5,1
1564,2025-04,Carrier C,North,3,4,1
1565,2025-06,Carrier A,North,3,1,1
1566,2025-05,Carrier B,East,3,2,1
1567,2025-02,Carrier C,West,3,6,1
1568,2025-06,Carrier B,East,3,4,1
1569,2025-01,Carrier C,South,3,6,1
1570,2025-08,Carrier A,East,3,1,1
1571,2025-10,Carrier B,North,3,3,1
1572,2025-03,Carrier B,East,3,1,1
1573,2025-07,Carrier A,East,3,4,1
1574,2025-03,Carrier B,East,3,1,1
1575,2025-02,Carrier C,West,3,4,1
1576,2025-02,Carrier B,South,3,2,1
1577,2025-06,Carrier A,West,3,2,1
1578,2025-07,Carrier C,West,3,4,1
1579,2025-03,Carrier B,South,3,3,1
1580,2025-08,Carrier A,South,3,3,1
1581,2025-06,Carrier B,North,3,3,1
1582,2025-03,Carrier C,South,3,3,1
1583,2025-05,Carrier A,South,3,2,1
1584,2025-01,Carrier A,North,3,3,1
1585,2025-01,Carrier C,South,3,4,0
1586,2025-05,Carrier C,South,3,3,1
1587,2025-01,Carrier B,West,3,1,1
1588,2025-12,Carrier B,North,3,4,1
1589,2025-03,Carrier C,South,3,6,1
1590,2025-10,Carrier C,East,3,3,1
1591,2025-03,Carrier B,West,3,3,1
1592,2025-04,Carrier C,East,3,4,1
1593,2025-11,Carrier A,West,3,4,1
1594,2025-12,Carrier A,North,3,3,1
1595,2025-06,Carrier A,South,3,2,1
1596,2025-01,Carrier B,South,3,3,1
1597,2025-08,Carrier A,East,3,1,1
1598,2025-08,Carrier B,North,3,3,1
1599,2025-04,Carrier A,West,3,2,1
1600,2025-02,Carrier A,South,3,3,1
1601,2025-08,Carrier A,East,3,1,1
1602,2025-08,Carrier A,North,3,2,1
1603,2025-10,Carrier B,South,3,2,1
1604,2025-02,Carrier A,West,3,3,1
1605,2025-01,Carrier B,North,3,3,1
1606,2025-11,Carrier A,West,3,1,1
1607,2025-09,Carrier B,East,3,2,1
1608,2025-01,Carrier C,East,3,3,1
1609,2025-12,Carrier A,East,3,3,1
1610,2025-03,Carrier C,North,3,4,1
1611,2025-06,Carrier C,North,3,3,1
1612,2025-10,Carrier B,North,3,2,1
1613,2025-07,Carrier B,West,3,3,0
1614,2025-05,Carrier C,East,3,5,1
1615,2025-11,Carrier C,South,3,3,1
1616,2025-07,Carrier A,East,3,3,1
1617,2025-10,Carrier B,South,3,3,0
1618,2025-07,Carrier B,West,3,1,1
1619,2025-01,Carrier C,West,3,2,1
1620,2025-07,Carrier A,South,3,3,1
1621,2025-12,Carrier B,South,3,1,0
1622,2025-10,Carrier A,South,3,2,1
1623,2025-12,Carrier C,North,3,3,1
1624,2025-09,Carrier B,North,3,3,1
1625,2025-01,Carrier B,East,3,2,1
1626,2025-02,Carrier C,East,3,6,1
1627,2025-05,Carrier A,South,3,3,1
1628,2025-06,Carrier A,West,3,1,1
1629,2025-06,Carrier B,East,3,2,1
1630,2025-09,Carrier C,North,3,5,1
1631,2025-09,Carrier A,South,3,3,1
1632,2025-05,Carrier B,East,3,3,1
1633,2025-10,Carrier A,South,3,3,1
1634,2025-10,Carrier A,South,3,3,1
1635,2025-11,Carrier B,South,3,4,1
1636,2025-07,Carrier C,North,3,3,1
1637,2025-12,Carrier A,East,3,2,1
1638,2025-07,Carrier B,North,3,1,1
1639,2025-01,Carrier B,North,3,3,1
1640,2025-09,Carrier A,North,3,1,1
1641,2025-08,Carrier A,East,3,2,1
1642,2025-07,Carrier B,East,3,2,1
1643,2025-07,Carrier C,South,3,3,1
1644,2025-08,Carrier B,South,3,3,1
1645,2025-04,Carrier A,West,3,2,1
1646,2025-12,Carrier A,East,3,1,1
1647,2025-11,Carrier A,West,3,1,1
1648,2025-10,Carrier B,North,3,2,1
1649,2025-02,Carrier C,West,3,6,1
1650,2025-09,Carrier A,East,3,2,1
1651,2025-04,Carrier A,West,3,4,1
1652,2025-03,Carrier C,East,3,3,1
1653,2025-06,Carrier B,North,3,3,1
1654,2025-02,Carrier B,East,3,3,1
1655,2025-05,Carrier A,East,3,4,1
1656,2025-05,Carrier A,West,3,4,1
1657,2025-08,Carrier A,East,3,2,1
1658,2025-08,Carrier C,South,3,2,1
1659,2025-08,Carrier C,North,3,6,1
1660,2025-06,Carrier B,North,3,4,1
1661,2025-03,Carrier C,South,3,4,1
1662,2025-12,Carrier B,West,3,2,1
1663,2025-02,Carrier B,South,3,2,1
1664,2025-08,Carrier B,East,3,2,1
1665,2025-03,Carrier B,South,3,3,1
1666,2025-04,Carrier C,North,3,3,1
1667,2025-01,Carrier B,West,3,3,1
1668,2025-08,Carrier A,South,3,3,1
1669,2025-12,Carrier C,East,3,5,1
1670,2025-03,Carrier C,East,3,2,1
1671,2025-09,Carrier B,North,3,2,1
1672,2025-08,Carrier C,East,3,2,1
1673,2025-11,Carrier A,East,3,3,1
1674,2025-10,Carrier B,East,3,2,1
1675,2025-04,Carrier A,South,3,2,1
1676,2025-12,Carrier A,South,3,3,1
1677,2025-04,Carrier A,North,3,4,1
1678,2025-07,Carrier B,East,3,2,1
1679,2025-12,Carrier C,West,3,5,1
1680,2025-02,Carrier A,West,3,4,1
1681,2025-01,Carrier C,East,3,6,1
1682,2025-08,Carrier B,West,3,3,1
1683,2025-08,Carrier A,East,3,3,1
1684,2025-12,Carrier C,West,3,2,1
1685,2025-09,Carrier B,North,3,3,1
1686,2025-10,Carrier C,East,3,3,1
1687,2025-02,Carrier B,North,3,2,1
1688,2025-07,Carrier B,North,3,4,1
1689,2025-02,Carrier A,North,3,3,1
1690,2025-05,Carrier A,South,3,1,1
1691,2025-06,Carrier C,West,3,4,1
1692,2025-12,Carrier A,West,3,2,1
1693,2025-03,Carrier B,North,3,1,1
1694,2025-03,Carrier A,East,3,2,1
1695,2025-11,Carrier C,East,3,6,1
1696,2025-09,Carrier A,South,3,4,1
1697,2025-07,Carrier A,East,3,1,1
1698,2025-02,Carrier A,North,3,3,1
1699,2025-09,Carrier B,East,3,4,1
1700,2025-05,Carrier B,South,3,3,0
1701,2025-03,Carrier A,North,3,2,0
1702,2025-08,Carrier B,North,3,3,1
1703,2025-05,Carrier B,West,3,4,1
1704,2025-09,Carrier A,East,3,2,1
1705,2025-10,Carrier C,East,3,2,1
1706,2025-08,Carrier A,South,3,2,1
1707,2025-10,Carrier A,East,3,3,1
1708,2025-09,Carrier C,North,3,3,1
1709,2025-08,Carrier C,West,3,5,1
1710,2025-08,Carrier A,East,3,4,1
1711,2025-12,Carrier B,South,3,2,1
1712,2025-02,Carrier A,South,3,3,1
1713,2025-02,Carrier A,West,3,1,1
1714,2025-12,Carrier C,West,3,3,1
1715,2025-04,Carrier C,West,3,6,1
1716,2025-05,Carrier B,East,3,2,1
1717,2025-03,Carrier C,East,3,3,1
1718,2025-07,Carrier C,South,3,6,1
1719,2025-11,Carrier C,North,3,4,1
1720,2025-01,Carrier C,West,3,4,1
1721,2025-07,Carrier C,East,3,3,1
1722,2025-11,Carrier B,East,3,1,1
1723,2025-09,Carrier B,North,3,2,1
1724,2025-03,Carrier A,West,3,3,1
1725,2025-11,Carrier A,North,3,1,1
1726,2025-04,Carrier A,East,3,3,1
1727,2025-09,Carrier B,East,3,2,1
1728,2025-02,Carrier A,West,3,3,1
1729,2025-11,Carrier A,North,3,4,1
1730,2025-09,Carrier B,South,3,3,1
1731,2025-07,Carrier B,West,3,2,1
1732,2025-12,Carrier B,South,3,2,1
1733,2025-10,Carrier A,South,3,3,1
1734,2025-02,Carrier A,South,3,2,1
1735,2025-03,Carrier B,North,3,3,1
1736,2025-11,Carrier B,South,3,2,0
1737,2025-06,Carrier A,West,3,2,1
1738,2025-06,Carrier C,North,3,3,1
1739,2025-05,Carrier C,South,3,2,1
1740,2025-03,Carrier C,North,3,3,1
1741,2025-06,Carrier B,South,3,2,1
1742,2025-03,Carrier A,East,3,2,1
1743,2025-04,Carrier A,West,3,3,1
1744,2025-01,Carrier C,West,3,2,1
1745,2025-05,Carrier C,East,3,6,1
1746,2025-09,Carrier A,North,3,4,1
1747,2025-01,Carrier A,West,3,2,1
1748,2025-12,Carrier C,North,3,5,1
1749,2025-08,Carrier C,South,3,3,1
1750,2025-02,Carrier C,East,3,5,1
1751,2025-10,Carrier C,East,3,4,1
1752,2025-01,Carrier B,North,3,3,1
1753,2025-12,Carrier A,North,3,3,1
1754,2025-02,Carrier C,South,3,5,1
1755,2025-04,Carrier A,East,3,3,1
1756,2025-09,Carrier B,South,3,2,1
1757,2025-12,Carrier C,South,3,3,1
1758,2025-12,Carrier A,West,3,2,0
1759,2025-03,Carrier B,North,3,2,1
1760,2025-04,Carrier C,South,3,3,1
1761,2025-12,Carrier C,South,3,2,1
1762,2025-01,Carrier A,East,3,3,1
1763,2025-03,Carrier C,North,3,3,1
1764,2025-01,Carrier C,East,3,3,1
1765,2025-09,Carrier B,South,3,2,1
1766,2025-03,Carrier B,North,3,1,1
1767,2025-01,Carrier B,South,3,4,1
1768,2025-12,Carrier B,South,3,3,1
1769,2025-11,Carrier A,West,3,4,1
1770,2025-01,Carrier B,North,3,3,1
1771,2025-04,Carrier C,South,3,5,1
1772,2025-04,Carrier A,East,3,3,1
1773,2025-07,Carrier C,North,3,4,1
1774,2025-11,Carrier C,East,3,2,1
1775,2025-06,Carrier C,East,3,6,1
1776,2025-07,Carrier A,South,3,2,1
1777,2025-04,Carrier A,South,3,3,1
1778,2025-04,Carrier A,East,3,2,0
1779,2025-01,Carrier C,North,3,3,1
1780,2025-08,Carrier A,West,3,3,1
1781,2025-04,Carrier C,West,3,5,0
1782,2025-05,Carrier B,North,3,2,1
1783,2025-02,Carrier C,East,3,5,1
1784,2025-10,Carrier A,North,3,1,1
1785,2025-05,Carrier C,North,3,5,1
1786,2025-03,Carrier B,East,3,2,1
1787,2025-11,Carrier A,South,3,3,1
1788,2025-01,Carrier A,North,3,3,1
1789,2025-09,Carrier A,West,3,3,1
1790,2025-10,Carrier A,South,3,1,1
1791,2025-11,Carrier A,South,3,2,1
1792,2025-02,Carrier B,East,3,2,1
1793,2025-02,Carrier B,East,3,4,1
1794,2025-10,Carrier A,West,3,2,0
1795,2025-08,Carrier A,North,3,3,1
1796,2025-04,Carrier A,South,3,1,1
1797,2025-08,Carrier A,East,3,2,0
1798,2025-04,Carrier B,East,3,2,1
1799,2025-01,Carrier B,West,3,2,1
1800,2025-06,Carrier B,North,3,3,1
1801,2025-07,Carrier B,North,3,2,1
1802,2025-03,Carrier B,North,3,3,0
1803,2025-03,Carrier C,South,3,6,1
1804,2025-03,Carrier B,East,3,1,1
1805,2025-09,Carrier C,South,3,4,1
1806,2025-09,Carrier A,East,3,2,1
1807,2025-07,Carrier A,North,3,4,1
1808,2025-11,Carrier C,North,3,6,1
1809,2025-09,Carrier C,West,3,2,1
1810,2025-11,Carrier B,North,3,3,1
1811,2025-04,Carrier C,East,3,2,1
1812,2025-10,Carrier A,North,3,3,1
1813,2025-07,Carrier B,North,3,2,1
1814,2025-09,Carrier B,West,3,3,1
1815,2025-08,Carrier C,South,3,3,1
1816,2025-06,Carrier B,North,3,1,1
1817,2025-02,Carrier B,West,3,2,0
1818,2025-07,Carrier B,North,3,3,1
1819,2025-11,Carrier A,North,3,2,1
1820,2025-04,Carrier C,North,3,3,1
1821,2025-07,Carrier B,West,3,4,1
1822,2025-07,Carrier C,South,3,3,1
1823,2025-07,Carrier A,East,3,4,1
1824,2025-10,Carrier B,East,3,3,1
1825,2025-09,Carrier C,South,3,3,1
1826,2025-10,Carrier A,West,3,3,1
1827,2025-05,Carrier B,South,3,2,1
1828,2025-08,Carrier B,East,3,2,1
1829,2025-09,Carrier B,West,3,2,1
1830,2025-01,Carrier C,East,3,3,1
1831,2025-01,Carrier B,West,3,3,1
1832,2025-08,Carrier B,North,3,1,1
1833,2025-08,Carrier C,East,3,2,0
1834,2025-12,Carrier B,West,3,4,1
1835,2025-12,Carrier C,West,3,3,1
1836,2025-01,Carrier B,West,3,2,0
1837,2025-02,Carrier B,North,3,2,1
1838,2025-04,Carrier A,East,3,4,0
1839,2025-01,Carrier A,North,3,2,1
1840,2025-10,Carrier B,East,3,2,1
1841,2025-05,Carrier C,South,3,3,1
1842,2025-07,Carrier C,North,3,3,1
1843,2025-02,Carrier C,West,3,3,1
1844,2025-12,Carrier B,North,3,2,1
1845,2025-08,Carrier A,North,3,2,1
1846,2025-07,Carrier C,East,3,2,1
1847,2025-01,Carrier B,West,3,2,1
1848,2025-10,Carrier B,South,3,3,1
1849,2025-04,Carrier C,South,3,6,1
1850,2025-09,Carrier A,North,3,3,1
1851,2025-10,Carrier A,East,3,2,1
1852,2025-05,Carrier A,East,3,3,1
1853,2025-11,Carrier B,East,3,2,1
1854,2025-04,Carrier A,North,3,2,1
1855,2025-08,Carrier C,East,3,3,1
1856,2025-06,Carrier B,West,3,2,1
1857,2025-09,Carrier A,East,3,3,1
1858,2025-03,Carrier A,South,3,2,1
1859,2025-04,Carrier B,West,3,2,1
1860,2025-07,Carrier A,East,3,4,1
1861,2025-09,Carrier B,West,3,3,1
1862,2025-12,Carrier B,West,3,3,1
1863,2025-03,Carrier B,East,3,3,1
1864,2025-10,Carrier B,South,3,2,1
1865,2025-10,Carrier B,East,3,1,1
1866,2025-01,Carrier B,South,3,2,1
1867,2025-12,Carrier A,East,3,2,1
1868,2025-08,Carrier B,North,3,2,1
1869,2025-10,Carrier A,North,3,2,0
1870,2025-04,Carrier B,East,3,2,1
1871,2025-03,Carrier B,North,3,3,1
1872,2025-02,Carrier B,South,3,4,1
1873,2025-12,Carrier A,West,3,2,1
1874,2025-02,Carrier A,North,3,4,1
1875,2025-12,Carrier A,South,3,2,1
1876,2025-01,Carrier A,East,3,3,1
1877,2025-10,Carrier B,North,3,3,1
1878,2025-08,Carrier C,North,3,5,1
1879,2025-08,Carrier B,North,3,2,1
1880,2025-06,Carrier C,South,3,5,1
1881,2025-06,Carrier B,East,3,3,1
1882,2025-03,Carrier C,East,3,3,1
1883,2025-10,Carrier B,North,3,2,1
1884,2025-07,Carrier A,South,3,3,1
1885,2025-09,Carrier A,South,3,3,1
1886,2025-06,Carrier A,West,3,3,1
1887,2025-11,Carrier A,West,3,4,1
1888,2025-11,Carrier C,South,3,3,1
1889,2025-10,Carrier A,North,3,2,1
1890,2025-08,Carrier B,North,3,1,1
1891,2025-03,Carrier B,South,3,3,1
1892,2025-02,Carrier A,North,3,3,1
1893,2025-06,Carrier C,North,3,3,1
1894,2025-06,Carrier C,West,3,5,1
1895,2025-02,Carrier C,South,3,3,1
1896,2025-07,Carrier C,East,3,5,1
1897,2025-01,Carrier B,South,3,3,1
1898,2025-12,Carrier C,North,3,5,1
1899,2025-06,Carrier C,West,3,6,1
1900,2025-10,Carrier A,West,3,3,1
1901,2025-11,Carrier C,North,3,6,1
1902,2025-08,Carrier A,East,3,3,1
1903,2025-02,Carrier A,East,3,1,1
1904,2025-03,Carrier A,West,3,2,1
1905,2025-03,Carrier C,North,3,4,1
1906,2025-08,Carrier C,East,3,6,1
1907,2025-04,Carrier B,North,3,2,1
1908,2025-06,Carrier B,West,3,2,1
1909,2025-01,Carrier B,North,3,3,1
1910,2025-08,Carrier A,East,3,2,1
1911,2025-06,Carrier A,East,3,2,1
1912,2025-07,Carrier A,East,3,1,1
1913,2025-03,Carrier A,North,3,3,1
1914,2025-12,Carrier A,South,3,1,1
1915,2025-03,Carrier B,West,3,2,0
1916,2025-12,Carrier C,South,3,3,1
1917,2025-01,Carrier A,East,3,4,1
1918,2025-09,Carrier A,West,3,2,1
1919,2025-12,Carrier B,East,3,4,1
1920,2025-01,Carrier B,East,3,2,1
1921,2025-12,Carrier B,South,3,2,1
1922,2025-11,Carrier B,North,3,2,1
1923,2025-04,Carrier C,South,3,3,1
1924,2025-01,Carrier C,North,3,3,1
1925,2025-11,Carrier B,West,3,2,1
1926,2025-03,Carrier B,East,3,3,1
1927,2025-08,Carrier C,East,3,5,1
1928,2025-06,Carrier A,South,3,2,1
1929,2025-09,Carrier A,South,3,2,0
1930,2025-08,Carrier C,East,3,4,1
1931,2025-03,Carrier C,North,3,2,1
1932,2025-02,Carrier A,East,3,1,1
1933,2025-05,Carrier C,North,3,3,1
1934,2025-11,Carrier C,South,3,2,1
1935,2025-09,Carrier B,East,3,1,1
1936,2025-04,Carrier B,West,3,3,1
1937,2025-01,Carrier C,West,3,3,1
1938,2025-02,Carrier B,West,3,4,1
1939,2025-11,Carrier C,East,3,2,1
1940,2025-09,Carrier B,West,3,2,1
1941,2025-10,Carrier A,West,3,3,1
1942,2025-10,Carrier C,North,3,3,1
1943,2025-10,Carrier C,North,3,4,1
1944,2025-05,Carrier B,East,3,4,1
1945,2025-10,Carrier A,South,3,1,1
1946,2025-09,Carrier C,South,3,5,1
1947,2025-09,Carrier A,East,3,3,1
1948,2025-09,Carrier C,East,3,5,1
1949,2025-05,Carrier B,South,3,2,1
